abbr	state	fips	year	bowen	ncslstaff	firmreport	noexpire	dyads	clients	lobbyists	definitions	prohibitions	reports	initiativestate	foldedranney6yr	termlimit	genexp	defpro	defrep	lnexp	bowen000	clients000	dyads000	lobbyists000
"CT"	"Connecticut"	9	1993	433.0962	400	0	0				5	1	7	0.0	0.100861	0.0	1.1E7	5	35.0	16.2134	0.4330962			
"CT"	"Connecticut"	9	1994	415.2044	400	0	0				5	1	7	0.0	0.061458	0.0	1.1E7	5	35.0	16.2134	0.4152044			
"CT"	"Connecticut"	9	1995	415.2044	400	0	0				5	1	7	0.0	0.029914	0.0	1.2E7	5	35.0	16.3004	0.4152044			
"CT"	"Connecticut"	9	1996	424.834	446	0	0				5	1	7	0.0	0.001631	0.0	1.2E7	5	35.0	16.3004	0.424834			
"CT"	"Connecticut"	9	1997	424.834	446	0	0				5	1	7	0.0	0.004794	0.0	1.2E7	5	35.0	16.3004	0.424834			
"CT"	"Connecticut"	9	1998	436.2471	446	0	0				5	1	7	0.0	0.011771	0.0	1.3E7	5	35.0	16.3805	0.4362471			
"CT"	"Connecticut"	9	1999	436.2471	446	0	0				5	1	7	0.0	0.013986	0.0	1.3E7	5	35.0	16.3805	0.4362471			
"CT"	"Connecticut"	9	2000	542.6831	446	0	0				5	1	7	0.0	0.017634	0.0	1.5E7	5	35.0	16.5236	0.5426831			
"CT"	"Connecticut"	9	2001	542.6831	446	0	0				5	1	7	0.0	0.019984	0.0	1.6E7	5	35.0	16.5881	0.5426831			
"CT"	"Connecticut"	9	2002	540.8749	446	0	0				5	1	7	0.0	0.022335	0.0	1.8E7	5	35.0	16.7059	0.540875			
"CT"	"Connecticut"	9	2003	540.8749	393	0	0				5	1	7	0.0	0.022609	0.0	1.8E7	5	35.0	16.7059	0.540875			
"CT"	"Connecticut"	9	2004	540.8031	393	0	0				5	1	7	0.0	0.023158	0.0	1.7E7	5	35.0	16.6487	0.5408031			
"CT"	"Connecticut"	9	2005	540.8031	393	0	0				5	1	7	0.0	0.033047	0.0	1.7E7	5	35.0	16.6487	0.5408031			
"CT"	"Connecticut"	9	2006	573.2495	393	0	0	4261	1186	921	5	1	7	0.0	0.042935	0.0	1.8E7	5	35.0	16.7059	0.5732495	1.186	4.261	0.921
"CT"	"Connecticut"	9	2007	573.2495	393	0	0	3892	1109	851	5	1	7	0.0	0.048296	0.0	1.8E7	5	35.0	16.7059	0.5732495	1.109	3.892	0.851
"CT"	"Connecticut"	9	2008	600.8344	393	0	0	4535	1358	960	5	1	7	0.0	0.053657	0.0	2.0E7	5	35.0	16.8112	0.6008344	1.358	4.535	0.96
"CT"	"Connecticut"	9	2009	600.8344	490	0	0	2845	953	740	5	1	7	0.0	0.059331	0.0	2.1E7	5	35.0	16.86	0.6008344	0.953	2.845	0.74
"CT"	"Connecticut"	9	2010	576.628	490	0	0				5	1	7	0.0	0.06473	0.0	2.2E7	5	35.0	16.9065	0.576628			
"CT"	"Connecticut"	9	2011	576.628	490	0	0	3101	1142	1448	5	1	7	0.0	0.087345	0.0	2.2E7	5	35.0	16.9065	0.576628	1.142	3.101	1.448
"CT"	"Connecticut"	9	2012	549.696	490	0	0	2875	1057	993	5	1	7	0.0	0.108803	0.0	2.3E7	5	35.0	16.951	0.549696	1.057	2.875	0.993
"CT"	"Connecticut"	9	2013	549.696	490	0	0	2511	999	867	5	1	7	0.0	0.131094	0.0	2.4E7	5	35.0	16.9936	0.549696	0.999	2.511	0.867
"DE"	"Delaware"	10	1986	198.1441	32	0	0				2	0	2	0.0	0.018265	0.0	1300000.0	0	4.0	14.0779	0.1981441			
"DE"	"Delaware"	10	1987	198.1441	32	0	0				2	0	2	0.0	0.00669	0.0	1400000.0	0	4.0	14.152	0.1981441			
"DE"	"Delaware"	10	1988	234.295	49	0	0				1	0	2	0.0	0.004886	0.0	1600000.0	0	2.0	14.2855	0.234295			
"DE"	"Delaware"	10	1989	234.295	49	0	0	245	173	183	1	0	2	0.0	0.002019	0.0	1800000.0	0	2.0	14.4033	0.234295	0.173	0.245	0.183
"DE"	"Delaware"	10	1990	260.3824	49	0	0				2	0	2	0.0	0.007908	0.0	2000000.0	0	4.0	14.5087	0.2603824			
"DE"	"Delaware"	10	1991	260.3824	49	0	0				2	0	2	0.0	0.012307	0.0	2200000.0	0	4.0	14.604	0.2603824			
"DE"	"Delaware"	10	1992	247.8381	49	0	0				1	0	3	0.0	0.016705	0.0	2200000.0	0	3.0	14.604	0.2478381			
"DE"	"Delaware"	10	1993	247.8381	49	0	0				1	0	3	0.0	0.004612	0.0	2300000.0	0	3.0	14.6484	0.2478381			
"DE"	"Delaware"	10	1994	238.5828	49	0	0				1	0	4	0.0	0.007481	0.0	2400000.0	0	4.0	14.691	0.2385828			
"DE"	"Delaware"	10	1995	238.5828	49	0	0				1	0	4	0.0	0.016907	0.0	2700000.0	0	4.0	14.8088	0.2385828			
"DE"	"Delaware"	10	1996	298.8307	58	0	0				1	0	4	0.0	0.028317	0.0	2900000.0	0	4.0	14.8802	0.2988307			
"DE"	"Delaware"	10	1997	298.8307	58	0	0				1	0	4	0.0	0.038061	0.0	3100000.0	0	4.0	14.9469	0.2988307			
"DE"	"Delaware"	10	1998	291.0276	58	0	0				2	0	5	0.0	0.046789	0.0	3200000.0	0	10.0	14.9787	0.2910276			
"DE"	"Delaware"	10	1999	291.0276	58	0	0				2	0	5	0.0	0.041058	0.0	3700000.0	0	10.0	15.1238	0.2910276			
"DE"	"Delaware"	10	2000	312.9402	58	0	0				2	1	5	0.0	0.035326	0.0	3900000.0	2	10.0	15.1765	0.3129402			
"DE"	"Delaware"	10	2001	312.9402	58	0	0				2	1	5	0.0	0.035593	0.0	4000000.0	2	10.0	15.2018	0.3129402			
"DE"	"Delaware"	10	2002	320.0808	58	0	0				2	1	5	0.0	0.033876	0.0	4200000.0	2	10.0	15.2506	0.3200808			
"DE"	"Delaware"	10	2003	320.0808	84	0	0				2	1	5	0.0	0.027824	0.0	4400000.0	2	10.0	15.2971	0.3200808			
"DE"	"Delaware"	10	2004	308.9575	84	0	0				2	1	5	0.0	0.022789	0.0	4900000.0	2	10.0	15.4047	0.3089575			
"DE"	"Delaware"	10	2005	308.9575	84	0	0				2	1	5	0.0	0.016143	0.0	5500000.0	2	10.0	15.5203	0.3089575			
"DE"	"Delaware"	10	2006	308.0137	84	0	0	621	417	272	2	1	5	0.0	0.009498	0.0	6000000.0	2	10.0	15.6073	0.3080137	0.417	0.621	0.272
"DE"	"Delaware"	10	2007	308.0137	84	0	0	621	417	272	2	1	5	0.0	0.00954	0.0	6200000.0	2	10.0	15.6401	0.3080137	0.417	0.621	0.272
"DE"	"Delaware"	10	2008	314.5659	84	0	0	684	449	300	2	1	5	0.0	0.010598	0.0	6600000.0	2	10.0	15.7026	0.314566	0.449	0.684	0.3
"DE"	"Delaware"	10	2009	314.5659	74	0	0	684	449	300	2	1	5	0.0	0.052897	0.0	6600000.0	2	10.0	15.7026	0.314566	0.449	0.684	0.3
"DE"	"Delaware"	10	2010	276.3777	74	0	0	675	471	278	2	1	5	0.0	0.093213	0.0	6900000.0	2	10.0	15.747	0.2763777	0.471	0.675	0.278
"DE"	"Delaware"	10	2011	276.3777	74	0	0	730	490	332	2	1	5	0.0	0.133153	0.0	7100000.0	2	10.0	15.7756	0.2763777	0.49	0.73	0.332
"DE"	"Delaware"	10	2012	263.2704	74	0	0	764	510	347	2	1	5	0.0	0.173094	0.0	7300000.0	2	10.0	15.8034	0.2632704	0.51	0.764	0.347
"DE"	"Delaware"	10	2013	263.2704	74	0	0	954	548	321	2	1	5	0.0	0.210646	0.0	7800000.0	2	10.0	15.8696	0.2632704	0.548	0.954	0.321
"FL"	"Florida"	12	1986	914.7325	1095	0	0				3	1	4	1.0	0.261797	0.0	1.3E7	3	12.0	16.3805	0.9147325			
"FL"	"Florida"	12	1987	914.7325	1095	0	0				3	1	4	1.0	0.232916	0.0	1.5E7	3	12.0	16.5236	0.9147325			
"FL"	"Florida"	12	1988	1107.301	1581	0	0				2	0	2	1.0	0.204035	0.0	1.7E7	0	4.0	16.6487	1.107301			
"FL"	"Florida"	12	1989	1107.301	1581	0	0	6583	2703	4672	2	0	2	1.0	0.161981	0.0	1.9E7	0	4.0	16.76	1.107301	2.703	6.583	4.672
"FL"	"Florida"	12	1990	1422.657	1581	0	0				1	1	3	1.0	0.119927	0.0	2.1E7	1	3.0	16.86	1.422657			
"FL"	"Florida"	12	1991	1422.657	1581	0	0				1	1	3	1.0	0.1061	0.0	2.4E7	1	3.0	16.9936	1.422657			
"FL"	"Florida"	12	1992	1826.063	1581	0	0				3	1	2	1.0	0.091232	0.0	2.5E7	3	6.0	17.0344	1.826063			
"FL"	"Florida"	12	1993	1826.063	1581	0	0				3	1	2	1.0	0.088903	0.0	2.8E7	3	6.0	17.1477	1.826063			
"FL"	"Florida"	12	1994	2013.429	1581	0	0				3	1	4	1.0	0.086575	0.0	2.9E7	3	12.0	17.1828	2.013429			
"FL"	"Florida"	12	1995	2013.429	1581	0	0				3	1	4	1.0	0.081153	0.0	3.2E7	3	12.0	17.2813	2.013429			
"FL"	"Florida"	12	1996	2110.936	1896	0	0				3	1	4	1.0	0.07469	0.0	3.4E7	3	12.0	17.3419	2.110936			
"FL"	"Florida"	12	1997	2110.936	1896	0	0				3	1	4	1.0	0.039999	0.0	3.5E7	3	12.0	17.3709	2.110936			
"FL"	"Florida"	12	1998	2042.468	1896	0	0				5	2	4	1.0	0.005656	0.0	3.7E7	10	20.0	17.4264	2.042468			
"FL"	"Florida"	12	1999	2042.468	1896	0	0				5	2	4	1.0	0.033631	0.0	4.0E7	10	20.0	17.5044	2.042468			
"FL"	"Florida"	12	2000	2118.293	1896	0	0				5	2	4	1.0	0.072518	1.0	4.2E7	10	20.0	17.5532	2.118293			
"FL"	"Florida"	12	2001	2118.293	1896	0	0				5	2	4	1.0	0.106976	1.0	4.7E7	10	20.0	17.6657	2.118293			
"FL"	"Florida"	12	2002	2098.663	1896	0	0				5	2	4	1.0	0.140393	1.0	4.7E7	10	20.0	17.6657	2.098663			
"FL"	"Florida"	12	2003	2098.663	1650	0	0				5	2	4	1.0	0.173938	1.0	5.0E7	10	20.0	17.7275	2.098663			
"FL"	"Florida"	12	2004	2156.094	1650	0	0				5	2	4	1.0	0.207162	1.0	5.2E7	10	20.0	17.7668	2.156094			
"FL"	"Florida"	12	2005	2156.094	1650	0	0				5	2	4	1.0	0.212526	1.0	6.3E7	10	20.0	17.9586	2.156094			
"FL"	"Florida"	12	2006	2121.291	1650	0	0	9399	3461	2344	5	2	3	1.0	0.21829	1.0	6.8E7	10	15.0	18.035	2.121291	3.461	9.399	2.344
"FL"	"Florida"	12	2007	2121.291	1650	0	0	10063	3413	2432	5	2	3	1.0	0.219344	1.0	6.6E7	10	15.0	18.0052	2.121291	3.413	10.063	2.432
"FL"	"Florida"	12	2008	2121.549	1650	0	0	11349	3858	2572	5	2	3	1.0	0.22005	1.0	7.0E7	10	15.0	18.064	2.121549	3.858	11.349	2.572
"FL"	"Florida"	12	2009	2121.549	1457	0	0	7546	2755	1646	5	2	3	1.0	0.217503	1.0	6.7E7	10	15.0	18.0202	2.121549	2.755	7.546	1.646
"FL"	"Florida"	12	2010	2086.795	1457	0	0	8704	3090	2023	5	2	3	1.0	0.214582	1.0	6.9E7	10	15.0	18.0496	2.086795	3.09	8.704	2.023
"FL"	"Florida"	12	2011	2086.795	1457	0	0	11689	3777	2616	5	2	3	1.0	0.213172	1.0	7.2E7	10	15.0	18.0922	2.086795	3.777	11.689	2.616
"FL"	"Florida"	12	2012	1852.773	1457	0	0	11534	3827	2508	5	2	3	1.0	0.211762	1.0	7.0E7	10	15.0	18.064	1.852773	3.827	11.534	2.508
"FL"	"Florida"	12	2013	1852.773	1457	0	0	11604	3776	2529	5	2	3	1.0	0.208759	1.0	7.1E7	10	15.0	18.0782	1.852773	3.776	11.604	2.529
"GA"	"Georgia"	13	1986	222.1115	275	0	0	844	672	637	1	0	0	0.0	0.356812	0.0	8000000.0	0	0.0	15.8949	0.2221115	0.672	0.844	0.637
"GA"	"Georgia"	13	1987	222.1115	275	0	0	1009	653	732	1	0	0	0.0	0.347965	0.0	8400000.0	0	0.0	15.9437	0.2221115	0.653	1.009	0.732
"GA"	"Georgia"	13	1988	206.1247	466	0	0	1028	706	680	1	0	0	0.0	0.339117	0.0	9100000.0	0	0.0	16.0238	0.2061247	0.706	1.028	0.68
"GA"	"Georgia"	13	1989	206.1247	466	0	0	1043	651	660	1	0	0	0.0	0.336567	0.0	1.0E7	0	0.0	16.1181	0.2061247	0.651	1.043	0.66
"GA"	"Georgia"	13	1990	226.2174	466	0	0	1689	1051	991	1	0	0	0.0	0.334017	0.0	1.1E7	0	0.0	16.2134	0.2262174	1.051	1.689	0.991
"GA"	"Georgia"	13	1991	226.2174	466	0	0	1902	1161	1189	1	0	0	0.0	0.32689	0.0	1.2E7	0	0.0	16.3004	0.2262174	1.161	1.902	1.189
"GA"	"Georgia"	13	1992	215.146	466	0	0				1	0	0	0.0	0.319763	0.0	1.3E7	0	0.0	16.3805	0.215146			
"GA"	"Georgia"	13	1993	215.146	466	0	0				1	0	0	0.0	0.303496	0.0	1.4E7	0	0.0	16.4546	0.215146			
"GA"	"Georgia"	13	1994	203.2964	466	0	0				4	1	3	0.0	0.285741	0.0	1.6E7	4	12.0	16.5881	0.2032964			
"GA"	"Georgia"	13	1995	203.2964	466	0	0				4	1	3	0.0	0.263249	0.0	1.8E7	4	12.0	16.7059	0.2032964			
"GA"	"Georgia"	13	1996	227.1232	511	0	0	1221	743	776	4	1	3	0.0	0.240758	0.0	1.9E7	4	12.0	16.76	0.2271232	0.743	1.221	0.776
"GA"	"Georgia"	13	1997	227.1232	511	0	0				4	1	3	0.0	0.222199	0.0	2.0E7	4	12.0	16.8112	0.2271232			
"GA"	"Georgia"	13	1998	227.5086	511	0	0				4	1	3	0.0	0.202714	0.0	2.0E7	4	12.0	16.8112	0.2275086			
"GA"	"Georgia"	13	1999	227.5086	511	0	0				4	1	3	0.0	0.191517	0.0	2.2E7	4	12.0	16.9065	0.2275086			
"GA"	"Georgia"	13	2000	249.8877	511	0	0				4	1	3	0.0	0.181511	0.0	2.3E7	4	12.0	16.951	0.2498877			
"GA"	"Georgia"	13	2001	249.8877	511	0	0	2619	1688	1154	4	1	3	0.0	0.178708	0.0	2.6E7	4	12.0	17.0736	0.2498877	1.688	2.619	1.154
"GA"	"Georgia"	13	2002	266.2583	511	0	0	2573	1635	1101	4	1	3	0.0	0.175905	0.0	2.8E7	4	12.0	17.1477	0.2662583	1.635	2.573	1.101
"GA"	"Georgia"	13	2003	266.2583	603	0	0	3053	1813	1249	4	1	3	0.0	0.147949	0.0	2.9E7	4	12.0	17.1828	0.2662583	1.813	3.053	1.249
"GA"	"Georgia"	13	2004	263.5587	603	0	0				4	1	3	0.0	0.120918	0.0	3.1E7	4	12.0	17.2495	0.2635587			
"GA"	"Georgia"	13	2005	263.5587	603	0	0				4	1	3	0.0	0.062417	0.0	3.2E7	4	12.0	17.2813	0.2635587			
"GA"	"Georgia"	13	2006	266.3755	603	0	0	4984	2051	1348	4	1	4	0.0	0.004213	0.0	3.3E7	4	16.0	17.312	0.2663755	2.051	4.984	1.348
"GA"	"Georgia"	13	2007	266.3755	603	0	0	6021	2298	1444	4	1	4	0.0	0.058295	0.0	3.8E7	4	16.0	17.4531	0.2663755	2.298	6.021	1.444
"GA"	"Georgia"	13	2008	285.2632	603	0	0	6291	2590	1611	4	1	4	0.0	0.121035	0.0	3.6E7	4	16.0	17.399	0.2852632	2.59	6.291	1.611
"GA"	"Georgia"	13	2009	285.2632	605	0	0	5200	2200	1589	4	1	4	0.0	0.155563	0.0	3.6E7	4	16.0	17.399	0.2852632	2.2	5.2	1.589
"GA"	"Georgia"	13	2010	241.3129	605	0	0	4206	2072	1734	4	1	4	0.0	0.190227	0.0	3.7E7	4	16.0	17.4264	0.2413129	2.072	4.206	1.734
"GA"	"Georgia"	13	2011	241.3129	605	0	0	3693	1818	1446	4	1	4	0.0	0.194145	0.0	3.8E7	4	16.0	17.4531	0.2413129	1.818	3.693	1.446
"GA"	"Georgia"	13	2012	236.6285	605	0	0	3392	1686	1244	4	1	4	0.0	0.200503	0.0	3.8E7	4	16.0	17.4531	0.2366285	1.686	3.392	1.244
"GA"	"Georgia"	13	2013	236.6285	605	0	0	3090	1596	1123	4	1	4	0.0	0.204549	0.0	3.9E7	4	16.0	17.4791	0.2366285	1.596	3.09	1.123
"HI"	"Hawaii"	15	1986	570.295	150	0	0				5	0	6	0.0	0.294287	0.0	2200000.0	0	30.0	14.604	0.570295			
"HI"	"Hawaii"	15	1987	570.295	150	0	0				5	0	6	0.0	0.29877	0.0	2400000.0	0	30.0	14.691	0.570295			
"HI"	"Hawaii"	15	1988	666.362	151	0	0				5	0	6	0.0	0.303906	0.0	2600000.0	0	30.0	14.771	0.666362			
"HI"	"Hawaii"	15	1989	666.362	151	0	0	1216	153	203	5	0	6	0.0	0.304123	0.0	2900000.0	0	30.0	14.8802	0.666362	0.153	1.216	0.203
"HI"	"Hawaii"	15	1990	759.5638	151	0	0				5	0	6	0.0	0.304339	0.0	3500000.0	0	30.0	15.0683	0.7595639			
"HI"	"Hawaii"	15	1991	759.5638	151	0	0				5	0	6	0.0	0.309009	0.0	4200000.0	0	30.0	15.2506	0.7595639			
"HI"	"Hawaii"	15	1992	792.3877	151	0	0				5	0	6	0.0	0.313679	0.0	4900000.0	0	30.0	15.4047	0.7923877			
"HI"	"Hawaii"	15	1993	792.3877	151	0	0				5	0	6	0.0	0.3264	0.0	5100000.0	0	30.0	15.4447	0.7923877			
"HI"	"Hawaii"	15	1994	800.2642	151	0	0				5	0	6	0.0	0.338468	0.0	5300000.0	0	30.0	15.4832	0.8002642			
"HI"	"Hawaii"	15	1995	800.2642	151	0	0				5	0	6	0.0	0.340817	0.0	5400000.0	0	30.0	15.5019	0.8002642			
"HI"	"Hawaii"	15	1996	799.2321	256	0	0				5	0	6	0.0	0.343165	0.0	5200000.0	0	30.0	15.4642	0.7992321			
"HI"	"Hawaii"	15	1997	799.2321	256	0	0				5	0	6	0.0	0.337761	0.0	5400000.0	0	30.0	15.5019	0.7992321			
"HI"	"Hawaii"	15	1998	760.659	256	0	0				5	0	7	0.0	0.332356	0.0	5300000.0	0	35.0	15.4832	0.760659			
"HI"	"Hawaii"	15	1999	760.659	256	0	0				5	0	7	0.0	0.323266	0.0	5700000.0	0	35.0	15.556	0.760659			
"HI"	"Hawaii"	15	2000	733.796	256	0	0				5	0	7	0.0	0.313981	0.0	6000000.0	0	35.0	15.6073	0.7337959			
"HI"	"Hawaii"	15	2001	733.796	256	0	0				5	0	7	0.0	0.30046	0.0	6100000.0	0	35.0	15.6238	0.7337959			
"HI"	"Hawaii"	15	2002	742.3663	256	0	0				5	0	7	0.0	0.286939	0.0	6700000.0	0	35.0	15.7176	0.7423663			
"HI"	"Hawaii"	15	2003	742.3663	170	0	0				5	0	7	0.0	0.255372	0.0	6900000.0	0	35.0	15.747	0.7423663			
"HI"	"Hawaii"	15	2004	688.1186	170	0	0				5	0	7	0.0	0.223806	0.0	7100000.0	0	35.0	15.7756	0.6881186			
"HI"	"Hawaii"	15	2005	688.1186	170	0	0				5	0	7	0.0	0.198375	0.0	7600000.0	0	35.0	15.8437	0.6881186			
"HI"	"Hawaii"	15	2006	592.9351	170	0	0	598	322	327	5	0	7	0.0	0.17314	0.0	8100000.0	0	35.0	15.9074	0.5929351	0.322	0.598	0.327
"HI"	"Hawaii"	15	2007	592.9351	170	0	0	538	300	283	5	0	7	0.0	0.151903	0.0	9000000.0	0	35.0	16.0127	0.5929351	0.3	0.538	0.283
"HI"	"Hawaii"	15	2008	698.1821	170	0	0	655	336	339	5	0	7	0.0	0.13315	0.0	9700000.0	0	35.0	16.0876	0.6981821	0.336	0.655	0.339
"HI"	"Hawaii"	15	2009	698.1821	355	0	0	515	269	276	5	0	7	0.0	0.140677	0.0	1.0E7	0	35.0	16.1181	0.6981821	0.269	0.515	0.276
"HI"	"Hawaii"	15	2010	716.662	355	0	0	489	259	270	5	0	7	0.0	0.148205	0.0	9700000.0	0	35.0	16.0876	0.716662	0.259	0.489	0.27
"HI"	"Hawaii"	15	2011	716.662	355	0	0	527	290	282	5	0	7	0.0	0.181885	0.0	1.0E7	0	35.0	16.1181	0.716662	0.29	0.527	0.282
"HI"	"Hawaii"	15	2012	627.1285	355	0	0	489	273	243	5	0	7	0.0	0.215565	0.0	1.0E7	0	35.0	16.1181	0.6271285	0.273	0.489	0.243
"HI"	"Hawaii"	15	2013	627.1285	355	0	0	550	293	261	5	0	7	0.0	0.253254	0.0	1.0E7	0	35.0	16.1181	0.6271285	0.293	0.55	0.261
"ID"	"Idaho"	16	1986	78.67313	55	0	0				2	1	5	1.0	0.094957	0.0	1300000.0	2	10.0	14.0779	0.0786731			
"ID"	"Idaho"	16	1987	78.67313	55	0	0				2	1	5	1.0	0.095653	0.0	1400000.0	2	10.0	14.152	0.0786731			
"ID"	"Idaho"	16	1988	87.56963	51	0	0				2	0	5	1.0	0.096348	0.0	1500000.0	0	10.0	14.221	0.0875696			
"ID"	"Idaho"	16	1989	87.56963	51	0	0	925	191	237	2	0	5	1.0	0.095625	0.0	1700000.0	0	10.0	14.3461	0.0875696	0.191	0.925	0.237
"ID"	"Idaho"	16	1990	102.3643	51	0	0				4	1	5	1.0	0.094903	0.0	1800000.0	4	20.0	14.4033	0.1023643			
"ID"	"Idaho"	16	1991	102.3643	51	0	0				4	1	5	1.0	0.075185	0.0	2100000.0	4	20.0	14.5575	0.1023643			
"ID"	"Idaho"	16	1992	123.8117	51	0	0	488	269	300	4	1	5	1.0	0.055467	0.0	2300000.0	4	20.0	14.6484	0.1238117	0.269	0.488	0.3
"ID"	"Idaho"	16	1993	123.8117	51	0	0	512	295	290	4	1	5	1.0	0.047682	0.0	2400000.0	4	20.0	14.691	0.1238117	0.295	0.512	0.29
"ID"	"Idaho"	16	1994	89.31492	51	0	0	494	286	287	4	1	5	1.0	0.039898	0.0	2600000.0	4	20.0	14.771	0.0893149	0.286	0.494	0.287
"ID"	"Idaho"	16	1995	89.31492	51	0	0				4	1	5	1.0	0.074258	0.0	2900000.0	4	20.0	14.8802	0.0893149			
"ID"	"Idaho"	16	1996	148.5728	61	0	0	519	305	312	4	1	5	1.0	0.108619	0.0	3100000.0	4	20.0	14.9469	0.1485728	0.305	0.519	0.312
"ID"	"Idaho"	16	1997	148.5728	61	0	0	556	334	325	4	1	5	1.0	0.161082	0.0	3300000.0	4	20.0	15.0094	0.1485728	0.334	0.556	0.325
"ID"	"Idaho"	16	1998	168.2422	61	0	0	540	321	323	4	1	5	1.0	0.213545	0.0	3400000.0	4	20.0	15.0393	0.1682422	0.321	0.54	0.323
"ID"	"Idaho"	16	1999	168.2422	61	0	0	598	342	340	4	1	5	1.0	0.264567	0.0	3800000.0	4	20.0	15.1505	0.1682422	0.342	0.598	0.34
"ID"	"Idaho"	16	2000	182.9536	61	0	0	636	375	355	4	1	5	1.0	0.315589	0.0	4000000.0	4	20.0	15.2018	0.1829536	0.375	0.636	0.355
"ID"	"Idaho"	16	2001	182.9536	61	0	0	595	367	328	4	1	5	1.0	0.330418	0.0	4400000.0	4	20.0	15.2971	0.1829536	0.367	0.595	0.328
"ID"	"Idaho"	16	2002	201.4762	61	0	0	548	368	286	4	1	5	1.0	0.345141	0.0	4600000.0	4	20.0	15.3416	0.2014762	0.368	0.548	0.286
"ID"	"Idaho"	16	2003	201.4762	75	0	0	675	417	367	4	1	5	1.0	0.341054	0.0	4800000.0	4	20.0	15.3841	0.2014762	0.417	0.675	0.367
"ID"	"Idaho"	16	2004	189.4657	75	0	0	595	379	309	4	1	5	1.0	0.336967	0.0	5100000.0	4	20.0	15.4447	0.1894657	0.379	0.595	0.309
"ID"	"Idaho"	16	2005	189.4657	75	0	0	604	392	320	4	1	5	1.0	0.327576	0.0	5500000.0	4	20.0	15.5203	0.1894657	0.392	0.604	0.32
"ID"	"Idaho"	16	2006	194.4053	75	0	0	724	484	393	4	1	5	1.0	0.318184	0.0	5700000.0	4	20.0	15.556	0.1944053	0.484	0.724	0.393
"ID"	"Idaho"	16	2007	194.4053	75	0	0	735	483	374	4	1	5	1.0	0.300995	0.0	6200000.0	4	20.0	15.6401	0.1944053	0.483	0.735	0.374
"ID"	"Idaho"	16	2008	223.5047	75	0	0	788	511	393	4	1	5	1.0	0.283911	0.0	6800000.0	4	20.0	15.7324	0.2235048	0.511	0.788	0.393
"ID"	"Idaho"	16	2009	223.5047	81	0	0	823	524	395	4	1	5	1.0	0.281472	0.0	7200000.0	4	20.0	15.7896	0.2235048	0.524	0.823	0.395
"ID"	"Idaho"	16	2010	217.0321	81	0	0	855	546	408	4	1	5	1.0	0.279032	0.0	7100000.0	4	20.0	15.7756	0.2170321	0.546	0.855	0.408
"ID"	"Idaho"	16	2011	217.0321	81	0	0	924	553	421	4	1	5	1.0	0.281887	0.0	7400000.0	4	20.0	15.817	0.2170321	0.553	0.924	0.421
"ID"	"Idaho"	16	2012	177.6938	81	0	0	984	557	422	4	1	5	1.0	0.284742	0.0	7100000.0	4	20.0	15.7756	0.1776938	0.557	0.984	0.422
"ID"	"Idaho"	16	2013	177.6938	81	0	0	1052	573	415	4	1	5	1.0	0.292418	0.0	7400000.0	4	20.0	15.817	0.1776938	0.573	1.052	0.415
"IL"	"Illinois"	17	1986	754.8047	984	0	0	1207	793	642	0	0	1	1.0	0.011933	0.0	1.6E7	0	0.0	16.5881	0.7548047	0.793	1.207	0.642
"IL"	"Illinois"	17	1987	754.8047	984	0	0	1266	810	646	0	0	1	1.0	0.003866	0.0	1.7E7	0	0.0	16.6487	0.7548047	0.81	1.266	0.646
"IL"	"Illinois"	17	1988	793.8452	1066	0	0	1221	774	619	0	0	1	1.0	0.004202	0.0	1.7E7	0	0.0	16.6487	0.7938452	0.774	1.221	0.619
"IL"	"Illinois"	17	1989	793.8452	1066	0	0	1341	820	684	0	0	1	1.0	0.022812	0.0	1.9E7	0	0.0	16.76	0.7938452	0.82	1.341	0.684
"IL"	"Illinois"	17	1990	775.835	1066	0	0	1587	1014	769	0	0	1	1.0	0.041421	0.0	2.0E7	0	0.0	16.8112	0.775835	1.014	1.587	0.769
"IL"	"Illinois"	17	1991	775.835	1066	0	0				0	0	1	1.0	0.040169	0.0	2.2E7	0	0.0	16.9065	0.775835			
"IL"	"Illinois"	17	1992	818.8484	1066	0	0				1	0	2	1.0	0.038917	0.0	2.4E7	0	2.0	16.9936	0.8188484			
"IL"	"Illinois"	17	1993	818.8484	1066	0	0				1	0	2	1.0	0.026117	0.0	2.5E7	0	2.0	17.0344	0.8188484			
"IL"	"Illinois"	17	1994	814.8537	1066	0	0				2	0	4	1.0	0.013318	0.0	2.6E7	0	8.0	17.0736	0.8148537			
"IL"	"Illinois"	17	1995	814.8537	1066	0	0				2	0	4	1.0	0.032343	0.0	2.9E7	0	8.0	17.1828	0.8148537			
"IL"	"Illinois"	17	1996	878.7422	969	0	0				2	0	4	1.0	0.051369	0.0	3.0E7	0	8.0	17.2167	0.8787422			
"IL"	"Illinois"	17	1997	878.7422	969	0	0				2	0	4	1.0	0.06342	0.0	3.1E7	0	8.0	17.2495	0.8787422			
"IL"	"Illinois"	17	1998	864.2776	969	0	0				2	0	4	1.0	0.075471	0.0	3.2E7	0	8.0	17.2813	0.8642777			
"IL"	"Illinois"	17	1999	864.2776	969	0	0				2	0	4	1.0	0.07745	0.0	3.4E7	0	8.0	17.3419	0.8642777			
"IL"	"Illinois"	17	2000	905.3917	969	0	0				2	0	4	1.0	0.079428	0.0	3.7E7	0	8.0	17.4264	0.9053916			
